,occ_code,occ_title,tot_emp_2019,h_mean_2019,a_mean_2019,tot_emp_2018,h_mean_2018,a_mean_2018,tot_emp_2017,h_mean_2017,a_mean_2017,tot_emp_2016,h_mean_2016,a_mean_2016,tot_emp_2015,h_mean_2015,a_mean_2015,tot_emp_2014,h_mean_2014,a_mean_2014,tot_emp_2013,h_mean_2013,a_mean_2013,tot_emp_2012,h_mean_2012,a_mean_2012,tot_emp_2011,h_mean_2011,a_mean_2011,tot_emp_2010,h_mean_2010,a_mean_2010,tot_emp_2009,h_mean_2009,a_mean_2009
1168,51-5110,Printing Workers,249300,18.65,38790,249140.0,18.39,38260,251310.0,18.08,37610,255980.0,17.79,37010,256040.0,17.52,36440,254360.0,17.29,35960,256620.0,17.19,35750,267390.0,17.14,35640,,,,,,,,,
1169,51-5111,Prepress Technicians and Workers,30270,20.45,42540,29990.0,20.31,42240,31500.0,20.08,41770,33340.0,19.54,40640,35330.0,19.26,40060,36180.0,18.75,39000,38000.0,18.82,39150,41420.0,18.76,39020,43430.0,18.69,38870,48070.0,18.26,37970,,,
1170,51-5112,Printing Press Operators,173430,18.8,39100,173470.0,18.49,38470,171130.0,18.2,37860,169910.0,18.01,37460,168330.0,17.8,37020,166750.0,17.64,36700,166620.0,17.48,36350,173010.0,17.35,36090,179220.0,17.19,35760,191130.0,17,35370,,,
1171,51-5113,Print Binding and Finishing Workers,45600,16.89,35130,45690.0,16.76,34850,48680.0,16.36,34040,52730.0,16,33270,52380.0,15.47,32170,51430.0,15.11,31420,52000.0,15.06,31330,52960.0,15.17,31560,53980.0,14.98,31150,54230.0,14.81,30800,,,
1172,51-6000,"Textile, Apparel, and Furnishings Workers",569260,13.78,28660,574130.0,13.31,27690,572630.0,12.89,26810,582470.0,12.63,26270,578100.0,12.22,25420,574440.0,11.99,24940,573650.0,11.73,24390,575080.0,11.62,24170,,,,,,,,,
1173,51-6010,Laundry and Dry-Cleaning Workers,209330,12.22,25420,213350.0,11.77,24480,209350.0,11.43,23770,207710.0,11.16,23210,201620.0,10.9,22660,199330.0,10.66,22170,197650.0,10.46,21750,198750.0,10.35,21540,,,,,,,,,
1174,51-6011,Laundry and Dry-Cleaning Workers,209330,12.22,25420,213350.0,11.77,24480,209350.0,11.43,23770,207710.0,11.16,23210,201620.0,10.9,22660,199330.0,10.66,22170,197650.0,10.46,21750,198750.0,10.35,21540,201180.0,10.28,21380,204820.0,10.21,21230,,,
1175,51-6020,"Pressers, Textile, Garment, and Related Materials",38070,11.93,24820,38320.0,11.57,24060,42830.0,11.09,23080,45150.0,10.71,22270,48340.0,10.4,21640,50150.0,10.22,21260,51520.0,10.03,20870,52850.0,9.97,20730,,,,,,,,,
1176,51-6021,"Pressers, Textile, Garment, and Related Materials",38070,11.93,24820,38320.0,11.57,24060,42830.0,11.09,23080,45150.0,10.71,22270,48340.0,10.4,21640,50150.0,10.22,21260,51520.0,10.03,20870,52850.0,9.97,20730,52790.0,9.87,20530,56600.0,9.85,20480,,,
1177,51-6030,Sewing Machine Operators,133410,13.46,28000,136450.0,12.98,26990,136530.0,12.62,26250,139500.0,12.42,25830,141520.0,11.87,24680,142070.0,11.54,23990,143370.0,11.25,23400,142380.0,11.11,23110,,,,,,,,,
1178,51-6031,Sewing Machine Operators,133410,13.46,28000,136450.0,12.98,26990,136530.0,12.62,26250,139500.0,12.42,25830,141520.0,11.87,24680,142070.0,11.54,23990,143370.0,11.25,23400,142380.0,11.11,23110,142860.0,11.1,23080,147030.0,10.88,22630,,,
1179,51-6040,Shoe and Leather Workers,13780,14.7,30570,12450.0,14.37,29900,10680.0,13.24,27540,11280.0,12.59,26190,11410.0,12.29,25570,11260.0,12.51,26010,10760.0,12.5,26000,9180.0,12.44,25880,,,,,,,,,
1180,51-6041,Shoe and Leather Workers and Repairers,8760,14.7,30580,8640.0,14.33,29800,7180.0,13.25,27550,7780.0,12.52,26040,8180.0,12.29,25570,7710.0,12.42,25840,6460.0,12.85,26730,5750.0,12.52,26050,5360.0,12.35,25680,6010.0,11.87,24690,,,
1181,51-6042,Shoe Machine Operators and Tenders,5020,14.68,30540,3810.0,14.47,30110,3500.0,13.23,27530,3500.0,12.75,26530,3230.0,12.29,25560,3550.0,12.69,26390,4300.0,11.97,24890,3420.0,12.31,25600,3510.0,12.75,26520,3180.0,12.96,26960,,,
1182,51-6050,"Tailors, Dressmakers, and Sewers",28880,16.32,33950,26500.0,16.04,33350,26620.0,14.94,31080,28200.0,14.18,29500,26900.0,13.31,27690,26160.0,13.57,28220,27100.0,13.64,28360,30360.0,13.69,28480,,,,,,,,,
1183,51-6051,"Sewers, Hand",4770,14.92,31020,5350.0,14.19,29510,6190.0,13.24,27540,6540.0,12.32,25630,6920.0,12.01,24980,5960.0,12.01,24980,5700.0,11.89,24720,5500.0,12.21,25390,5460.0,12.3,25590,5770.0,12.11,25200,,,
1184,51-6052,"Tailors, Dressmakers, and Custom Sewers",24110,16.6,34530,21150.0,16.5,34330,20440.0,15.46,32150,21660.0,14.74,30670,19980.0,13.76,28630,20200.0,14.03,29170,21400.0,14.1,29330,24870.0,14.02,29170,25530.0,13.85,28800,26250.0,13.63,28360,,,
1185,51-6060,"Textile Machine Setters, Operators, and Tenders",74220,14.77,30720,75490.0,14.37,29880,75810.0,13.9,28900,77800.0,13.55,28190,76630.0,13.29,27640,74390.0,12.99,27020,75060.0,12.69,26390,75520.0,12.54,26080,,,,,,,,,
1186,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,8690,14.81,30810,9330.0,14.39,29930,9800.0,14.02,29150,10860.0,13.69,28480,11630.0,13.3,27660,11510.0,12.7,26410,11680.0,12.36,25710,11350.0,12.27,25520,11870.0,12.01,24980,12700.0,11.89,24720,,,
1187,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",13210,14.26,29660,13310.0,14.16,29440,14150.0,13.65,28400,15040.0,13.4,27860,14680.0,12.96,26950,14370.0,12.86,26760,15160.0,12.58,26180,15620.0,12.24,25460,15980.0,12.2,25380,15000.0,12,24950,,,
1188,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",21130,15.05,31300,21190.0,14.65,30470,20920.0,13.99,29100,21550.0,13.65,28380,22560.0,13.53,28150,22760.0,13.41,27890,22200.0,13.16,27370,21110.0,12.96,26950,21160.0,12.86,26760,21190.0,12.68,26360,,,
1189,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",31190,14.78,30740,31650.0,14.26,29660,30940.0,13.91,28920,30340.0,13.51,28110,27760.0,13.26,27580,25740.0,12.83,26680,26020.0,12.5,25990,27440.0,12.5,26010,27400.0,12.72,26460,27840.0,12.6,26200,,,
1190,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",71570,17.67,36750,71570.0,17.18,35740,70810.0,16.91,35180,72820.0,16.84,35030,71690.0,16.32,33950,71090.0,16.16,33610,68180.0,15.74,32740,66040.0,15.72,32710,,,,,,,,,
1191,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",18230,18.16,37760,18130.0,17.07,35500,18880.0,16.69,34720,19340.0,17.03,35420,19810.0,16.44,34190,19770.0,16.39,34090,18890.0,15.64,32540,17620.0,15.75,32750,16050.0,15.43,32100,14670.0,15.79,32840,,,
1192,51-6092,Fabric and Apparel Patternmakers,5870,25.35,52740,5220.0,23.65,49180,4810.0,23.89,49690,5310.0,23.3,48460,5140.0,23.58,49040,5440.0,22.73,47280,6060.0,21.97,45700,6500.0,21.53,44790,6410.0,21.47,44650,6060.0,21.25,44190,,,
1193,51-6093,Upholsterers,29420,17.62,36640,32870.0,17.27,35920,32500.0,16.85,35060,32520.0,16.65,34640,30180.0,16.13,33550,29770.0,16,33280,28790.0,15.47,32170,27840.0,15.26,31750,28260.0,15.21,31640,30210.0,15.2,31620,33810.0,         15.21,         31640
1194,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",18060,14.76,30710,15360.0,14.94,31070,14610.0,15.04,31280,15650.0,14.82,30830,16560.0,14.29,29720,16110.0,13.95,29010,14440.0,13.79,28680,14080.0,13.93,28970,13980.0,13.87,28850,13300.0,13.81,28720,,,
1195,51-7000,Woodworkers,253080,16.66,34660,257840.0,16.19,33680,255070.0,15.82,32900,250870.0,15.47,32170,243350.0,15.05,31300,229870.0,14.78,30740,215240.0,14.59,30340,200680.0,14.49,30140,,,,,,,,,
1196,51-7010,Cabinetmakers and Bench Carpenters,99400,18.09,37620,102100.0,17.59,36580,97820.0,17.18,35740,97980.0,16.73,34800,93650.0,16.34,33980,88170.0,16.11,33500,82770.0,15.84,32960,78140.0,15.84,32940,,,,,,,,,
1197,51-7011,Cabinetmakers and Bench Carpenters,99400,18.09,37620,102100.0,17.59,36580,97820.0,17.18,35740,97980.0,16.73,34800,93650.0,16.34,33980,88170.0,16.11,33500,82770.0,15.84,32960,78140.0,15.84,32940,81260.0,15.49,32220,84170.0,15.29,31790,,,
1198,51-7020,Furniture Finishers,16220,16.51,34350,17250.0,16.27,33850,17530.0,15.95,33170,17370.0,15.54,32330,16480.0,14.87,30920,15320.0,14.74,30660,14470.0,14.49,30140,13740.0,14.38,29900,,,,,,,,,
1199,51-7021,Furniture Finishers,16220,16.51,34350,17250.0,16.27,33850,17530.0,15.95,33170,17370.0,15.54,32330,16480.0,14.87,30920,15320.0,14.74,30660,14470.0,14.49,30140,13740.0,14.38,29900,14850.0,14.29,29720,15400.0,14.06,29230,,,
1200,51-7030,"Model Makers and Patternmakers, Wood",1190,28.49,59270,1280.0,26.7,55540,1630.0,24.94,51880,2000.0,22.92,47660,2180.0,19.16,39840,2310.0,17.67,36760,2110.0,17.5,36390,2030.0,16.95,35250,,,,,,,,,
1201,51-7031,"Model Makers, Wood",810,27.56,57320,740.0,25.29,52590,850.0,25,52000,1040.0,22.83,47480,1160.0,18.43,38330,1360.0,16.62,34570,1240.0,16.3,33910,1270.0,15.26,31740,1370.0,16.79,34930,1660.0,16.22,33730,,,
1202,51-7032,"Patternmakers, Wood",370,30.53,63490,530.0,28.68,59650,770.0,24.88,51760,970.0,23.01,47850,1030.0,19.98,41550,950.0,19.17,39870,870.0,19.2,39940,770.0,19.73,41030,820.0,19.54,40630,1240.0,19.57,40700,,,
1203,51-7040,"Woodworking Machine Setters, Operators, and Tenders",129580,15.47,32170,131240.0,14.98,31150,131600.0,14.66,30490,126760.0,14.37,29900,124150.0,14,29130,117120.0,13.71,28510,108750.0,13.57,28230,99830.0,13.4,27870,,,,,,,,,
1204,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",50730,15.46,32150,52260.0,15,31200,51950.0,14.74,30670,50640.0,14.41,29960,48600.0,14.04,29190,46320.0,13.66,28410,42210.0,13.47,28010,38720.0,13.23,27520,37620.0,13.19,27440,37050.0,13.13,27310,,,
1205,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",78850,15.47,32180,78980.0,14.96,31110,79650.0,14.6,30370,76130.0,14.35,29850,75540.0,13.98,29090,70810.0,13.74,28580,66540.0,13.64,28370,61110.0,13.51,28100,58730.0,13.54,28160,61130.0,13.29,27650,,,
1206,51-7090,Miscellaneous Woodworkers,6700,16.96,35270,5970.0,16.6,34530,6490.0,16.18,33650,6750.0,15.28,31780,6900.0,15.45,32130,6940.0,15.1,31410,7150.0,14.82,30820,6940.0,14.49,30150,,,,,,,,,
1207,51-7099,"Woodworkers, All Other",6700,16.96,35270,5970.0,16.6,34530,6490.0,16.18,33650,6750.0,15.28,31780,6900.0,15.45,32130,6940.0,15.1,31410,7150.0,14.82,30820,6940.0,14.49,30150,7600.0,13.84,28790,8610.0,13.42,27910,,,
1208,51-8000,Plant and System Operators,302270,30.4,63230,301200.0,29.72,61820,298770.0,29.18,60700,307370.0,28.84,59980,311050.0,28.26,58780,315200.0,27.49,57170,310600.0,26.77,55680,308150.0,26.29,54690,,,,,,,,,
1209,51-8010,"Power Plant Operators, Distributors, and Dispatchers",49440,40.22,83660,51820.0,39.31,81760,52290.0,38.25,79560,53560.0,37.4,77790,55990.0,36.15,75190,58880.0,34.89,72560,58860.0,33.89,70500,60070.0,32.71,68050,,,,,,,,,
1210,51-8011,Nuclear Power Reactor Operators,5050,48.55,100990,6280.0,45.82,95310,6010.0,45.36,94350,7170.0,43.93,91370,6940.0,42.7,88820,7400.0,39.55,82270,7790.0,37.69,78400,7140.0,36.55,76020,6240.0,37.28,77550,5080.0,37.17,77310,,,
1211,51-8012,Power Distributors and Dispatchers,10770,42.74,88910,11620.0,41.03,85340,12110.0,39.57,82310,11380.0,39.18,81500,11540.0,38.66,80400,11180.0,37.58,78170,11260.0,36.82,76580,11590.0,35.44,73710,11600.0,34.79,72360,10100.0,33.24,69130,,,
1212,51-8013,Power Plant Operators,33620,38.16,79370,33920.0,37.51,78030,34170.0,36.53,75970,35010.0,35.48,73800,37510.0,34.17,71070,40300.0,33.28,69220,39810.0,32.32,67230,41350.0,31.29,65080,39980.0,30.97,64420,39930.0,29.94,62270,,,
1213,51-8020,Stationary Engineers and Boiler Operators,32520,31.71,65970,31710.0,30.62,63690,32790.0,30.15,62710,33720.0,29.52,61410,34630.0,29.08,60480,37550.0,27.92,58070,35960.0,27.01,56190,36350.0,26.37,54860,,,,,,,,,
1214,51-8021,Stationary Engineers and Boiler Operators,32520,31.71,65970,31710.0,30.62,63690,32790.0,30.15,62710,33720.0,29.52,61410,34630.0,29.08,60480,37550.0,27.92,58070,35960.0,27.01,56190,36350.0,26.37,54860,34580.0,25.87,53800,35800.0,25.3,52620,,,
1215,51-8030,Water and Wastewater Treatment Plant and System Operators,123730,24.28,50490,123650.0,23.79,49490,117450.0,23.22,48290,115840.0,23.04,47930,114770.0,22.49,46790,111640.0,22.18,46140,110230.0,21.67,45070,108440.0,21.46,44630,,,,,,,,,
1216,51-8031,Water and Wastewater Treatment Plant and System Operators,123730,24.28,50490,123650.0,23.79,49490,117450.0,23.22,48290,115840.0,23.04,47930,114770.0,22.49,46790,111640.0,22.18,46140,110230.0,21.67,45070,108440.0,21.46,44630,109190.0,20.93,43530,108330.0,20.45,42530,,,
1217,51-8090,Miscellaneous Plant and System Operators,96580,32.77,68170,94010.0,31.94,66430,96240.0,31.21,64920,104250.0,30.65,63750,105670.0,30.07,62540,107130.0,28.79,59890,105550.0,28.04,58320,103280.0,27.61,57430,,,,,,,,,
1218,51-8091,Chemical Plant and System Operators,28840,30.15,62710,28190.0,29.6,61570,30290.0,29.63,61620,33300.0,28.57,59430,35020.0,28.4,59070,37490.0,27.01,56170,38890.0,26.29,54690,38170.0,26.03,54150,40580.0,26.4,54920,43130.0,26.3,54700,,,
1219,51-8092,Gas Plant Operators,14410,34.16,71050,14620.0,34.36,71470,14890.0,33.46,69600,17350.0,32.68,67980,16790.0,31.65,65830,16320.0,30.48,63400,13890.0,30.18,62770,12380.0,29.37,61090,11750.0,28.78,59870,13480.0,27.72,57660,,,
1220,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",40370,35.49,73830,38930.0,33.96,70630,38700.0,32.78,68190,41630.0,32.63,67870,42320.0,31.74,66020,41700.0,30.37,63160,41390.0,29.5,61350,41020.0,29.2,60730,41570.0,28.99,60290,42850.0,28.64,59580,,,
1221,51-8099,"Plant and System Operators, All Other",12950,28.61,59500,12270.0,28.03,58300,12360.0,27.48,57150,11970.0,26.61,55340,11540.0,26.7,55530,11610.0,26.56,55240,11390.0,26.1,54300,11710.0,25.32,52660,11740.0,25.46,52960,10870.0,25,52010,,,
1222,51-9000,Other Production Occupations,2669650,18.64,38770,2537090.0,17.92,37270,2584880.0,17.28,35940,2582350.0,16.8,34950,2552380.0,16.31,33930,2471030.0,16,33270,2430000.0,15.72,32690,2397100.0,15.43,32100,,,,,,,,,
1223,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",138290,23.68,49250,132660.0,23.3,48470,126320.0,22.87,47560,121010.0,22.52,46850,115400.0,22.19,46150,108030.0,22.09,45940,102950.0,21.75,45240,97460.0,21.5,44720,,,,,,,,,
1224,51-9011,Chemical Equipment Operators and Tenders,87120,24.78,51540,82880.0,24.55,51070,77870.0,24.37,50690,73840.0,24.18,50300,67650.0,23.87,49640,64710.0,23.63,49150,60450.0,23.3,48470,56030.0,23.06,47950,49020.0,22.33,46440,46250.0,22.02,45790,,,
1225,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51160,21.81,45370,49770.0,21.22,44140,48450.0,20.45,42540,47160.0,19.93,41450,47750.0,19.81,41210,43310.0,19.78,41150,42510.0,19.55,40660,41430.0,19.39,40340,39660.0,18.7,38910,38050.0,18.65,38800,,,
1226,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",187870,18.63,38740,190770.0,18.25,37960,191200.0,17.9,37230,186980.0,17.51,36410,188510.0,17.01,35370,181960.0,16.72,34780,179200.0,16.45,34220,177000.0,16.28,33870,,,,,,,,,
1227,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",33360,18.88,39270,31890.0,18.3,38060,31390.0,17.9,37220,29830.0,17.33,36050,31140.0,17.1,35560,29980.0,16.68,34700,30580.0,16.36,34040,29320.0,16.03,33340,31540.0,16.21,33720,33140.0,16.21,33720,,,
1228,51-9022,"Grinding and Polishing Workers, Hand",29170,15.9,33060,30280.0,15.34,31900,30320.0,14.83,30840,26670.0,14.84,30860,28110.0,14.6,30370,29320.0,14.41,29980,31240.0,14.11,29360,30470.0,14.06,29250,27630.0,13.8,28710,27420.0,13.8,28710,,,
1229,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",125340,19.19,39920,128600.0,18.92,39360,129490.0,18.62,38730,130480.0,18.09,37630,129270.0,17.51,36410,122670.0,17.28,35950,117390.0,17.1,35560,117210.0,16.92,35200,118700.0,16.8,34930,123840.0,16.4,34120,,,
1230,51-9030,Cutting Workers,67620,17.37,36120,71420.0,16.87,35090,72690.0,16.3,33910,75580.0,15.95,33170,79070.0,15.56,32370,78090.0,15.39,32020,73240.0,15.19,31580,70300.0,15.01,31230,,,,,,,,,
1231,51-9031,"Cutters and Trimmers, Hand",9670,15.55,32340,10580.0,15.19,31600,12230.0,14.6,30360,14250.0,14.22,29580,15740.0,13.87,28850,15520.0,13.54,28160,13800.0,13.24,27540,13740.0,12.82,26650,14670.0,12.75,26510,17420.0,12.57,26140,,,
1232,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",57960,17.67,36750,60840.0,17.16,35700,60460.0,16.65,34630,61330.0,16.35,34000,63330.0,15.98,33250,62570.0,15.85,32970,59450.0,15.64,32520,56560.0,15.55,32340,59430.0,15.27,31760,61360.0,14.95,31090,,,
1233,51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",71850,17.9,37240,72870.0,17.69,36800,76120.0,17.03,35430,71260.0,16.52,34370,71430.0,16.36,34030,67490.0,16.09,33470,69740.0,16.02,33320,68080.0,15.81,32880,,,,,,,,,
1234,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",71850,17.9,37240,72870.0,17.69,36800,76120.0,17.03,35430,71260.0,16.52,34370,71430.0,16.36,34030,67490.0,16.09,33470,69740.0,16.02,33320,68080.0,15.81,32880,66330.0,15.85,32960,65100.0,15.74,32740,,,
1235,51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",18970,19.88,41350,17730.0,19.52,40610,18030.0,18.89,39280,19520.0,18.08,37600,19650.0,17.77,36970,20590.0,17.69,36800,19840.0,17.94,37320,20140.0,17.83,37080,,,,,,,,,
1236,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",18970,19.88,41350,17730.0,19.52,40610,18030.0,18.89,39280,19520.0,18.08,37600,19650.0,17.77,36970,20590.0,17.69,36800,19840.0,17.94,37320,20140.0,17.83,37080,18940.0,17.63,36680,18470.0,17.08,35520,,,
1237,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",576950,20.67,43000,557510.0,20.2,42010,537500.0,19.73,41040,518950.0,19.4,40340,508590.0,18.95,39410,489750.0,18.46,38400,471750.0,18.2,37860,454010.0,17.9,37240,,,,,,,,,
1238,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",576950,20.67,43000,557510.0,20.2,42010,537500.0,19.73,41040,518950.0,19.4,40340,508590.0,18.95,39410,489750.0,18.46,38400,471750.0,18.2,37860,454010.0,17.9,37240,434170.0,17.64,36690,410750.0,17.09,35550,,,
1239,51-9070,Jewelers and Precious Stone and Metal Workers,23590,22.09,45950,25910.0,20.95,43570,25710.0,20.28,42180,26480.0,20.34,42310,25270.0,20.38,42380,23200.0,19.4,40350,22890.0,19.24,40010,22060.0,18.67,38840,,,,,,,,,
1240,51-9071,Jewelers and Precious Stone and Metal Workers,23590,22.09,45950,25910.0,20.95,43570,25710.0,20.28,42180,26480.0,20.34,42310,25270.0,20.38,42380,23200.0,19.4,40350,22890.0,19.24,40010,22060.0,18.67,38840,21640.0,18.37,38200,21510.0,18.52,38520,,,
1241,51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,77730,19.58,40730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,51-9081,Dental Laboratory Technicians,34460,21.31,44330,34480.0,20.76,43180,35630.0,20.19,41990,37110.0,19.59,40760,37520.0,19.48,40520,35320.0,19.3,40140,36790.0,19.13,39780,36790.0,18.91,39320,37600.0,18.54,38550,38360.0,18.26,37980,,,
1243,51-9082,Medical Appliance Technicians,14130,21.25,44200,14670.0,20.28,42180,13640.0,19.45,40460,14570.0,19.18,39880,14640.0,18.76,39020,13290.0,18.75,39000,13320.0,18.38,38220,12230.0,18.37,38200,13390.0,18.12,37680,13320.0,18.56,38610,,,
1244,51-9083,Ophthalmic Laboratory Technicians,29150,16.73,34800,27960.0,16.58,34490,30100.0,16.36,34030,28570.0,16.45,34220,27990.0,15.85,32970,27610.0,14.95,31100,28760.0,14.64,30450,29380.0,14.35,29850,27630.0,14.38,29920,27880.0,14.24,29610,,,
1245,51-9110,Packaging and Filling Machine Operators and Tenders,390540,16.15,33590,395330.0,15.74,32740,392910.0,15.38,31990,386520.0,14.86,30910,378560.0,14.31,29770,381760.0,13.92,28940,372210.0,13.82,28740,367700.0,13.54,28160,,,,,,,,,
1246,51-9111,Packaging and Filling Machine Operators and Tenders,390540,16.15,33590,395330.0,15.74,32740,392910.0,15.38,31990,386520.0,14.86,30910,378560.0,14.31,29770,381760.0,13.92,28940,372210.0,13.82,28740,367700.0,13.54,28160,354810.0,13.44,27950,342280.0,13.26,27580,,,
1247,51-9120,Painting Workers,158780,19.63,40820,156470.0,19.16,39850,152510.0,18.82,39150,156070.0,18.45,38370,156550.0,17.84,37110,156830.0,17.49,36370,149780.0,17.15,35680,142570.0,17.01,35380,,,,,,,,,
1248,51-9123,"Painting, Coating, and Decorating Workers",12430,17.11,35600,12200.0,16.33,33960,13360.0,15.91,33090,15450.0,15.4,32040,16020.0,15.01,31210,16280.0,14.68,30540,15930.0,14.4,29960,16310.0,14.07,29270,19370.0,13.21,27480,23970.0,12.83,26680,,,
1249,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",146350,19.84,41260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,51-9140,Semiconductor Processing Technicians,27680,20.17,41950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,51-9141,Semiconductor Processing Technicians,27680,20.17,41950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,51-9150,Photographic Process Workers and Processing Machine Operators,11940,17.74,36890,16680.0,16.78,34910,22450.0,15.8,32870,26430.0,15.26,31740,23940.0,14.77,30720,28800.0,13.68,28460,37130.0,13.18,27410,45760.0,12.57,26140,,,,,,,,,
1253,51-9151,Photographic Process Workers and Processing Machine Operators,11940,17.74,36890,16680.0,16.78,34910,22450.0,15.8,32870,26430.0,15.26,31740,23940.0,14.77,30720,28800.0,13.68,28460,37130.0,13.18,27410,45760.0,12.57,26140,50570.0,12.39,25770,57540.0,11.9,24760,,,
1254,51-9160,Computer Numerically Controlled Tool Operators and Programmers,177270,21.9,45560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,51-9161,Computer Numerically Controlled Tool Operators,151700,20.75,43170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,51-9162,Computer Numerically Controlled Tool Programmers,25570,28.72,59730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,51-9190,Miscellaneous Production Workers,740570,16.34,33980,796900.0,16.02,33320,866540.0,15.25,31720,888880.0,14.75,30680,881020.0,14.21,29560,834750.0,14.07,29270,829640.0,13.77,28650,832240.0,13.59,28270,,,,,,,,,
